id,genres,release_date
418170.0,"['Indie', 'Racing', 'Simulation', 'Sports']",2015-12-15
424000.0,"['Action', 'Adventure']",2015-12-15
386510.0,"['Action', 'Casual', 'Indie']",2015-12-15
421100.0,['Strategy'],2015-12-15
398472.0,['Racing'],2015-12-15
403390.0,['Adventure'],2015-12-11
412470.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing', 'Early Access']",2015-12-11
380570.0,"['Action', 'Indie', 'RPG']",2015-12-11
398471.0,['Racing'],2015-12-15
386400.0,"['Casual', 'Indie', 'Sports']",2015-12-11
401700.0,"['Casual', 'Indie', 'Sports']",2015-12-11
423440.0,"['Indie', 'RPG']",2012-12-19
406730.0,['Indie'],2015-12-11
425030.0,"['Indie', 'RPG', 'Strategy']",2015-12-11
425090.0,"['Indie', 'RPG', 'Strategy']",2015-12-11
425060.0,"['Indie', 'RPG', 'Strategy']",2015-12-11
425020.0,"['Indie', 'RPG', 'Strategy']",2015-12-11
412270.0,"['Action', 'Adventure', 'Indie', 'RPG']",2015-12-11
398470.0,['Racing'],2015-12-11
405590.0,"['Adventure', 'Indie']",2015-12-11
200150.0,"['Casual', 'Strategy']",2015-12-11
422550.0,,2015-12-08
402460.0,['Casual'],2015-12-10
423450.0,"['Indie', 'RPG']",2012-12-19
412242.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",2015-12-10
412243.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",2015-12-10
413710.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2015-12-10
412240.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",2015-12-10
412241.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",2015-12-10
407510.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2015-12-10
417540.0,['Utilities'],2015-12-10
425981.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2015-12-10
425980.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2015-12-10
377190.0,"['Indie', 'RPG']",2015-12-10
379542.0,['Simulation'],2015-12-10
379565.0,['Simulation'],2015-12-10
413580.0,"['Action', 'Indie']",2015-12-10
270110.0,"['Action', 'Adventure', 'Indie', 'RPG']",2015-12-10
426200.0,['Simulation'],2015-12-09
413960.0,,2015-12-10
419476.0,['Action'],2015-12-09
426720.0,['Simulation'],2015-12-09
426700.0,['Simulation'],2015-12-09
426710.0,['Simulation'],2015-12-09
422670.0,"['Free to Play', 'Racing', 'Simulation', 'Sports']",2015-12-09
390520.0,"['Action', 'Adventure', 'Indie']",2015-12-10
403880.0,"['Racing', 'Simulation', 'Sports']",2015-12-10
409070.0,"['Action', 'Indie']",2015-12-10
375840.0,"['Audio Production', 'Utilities']",2015-12-10
421900.0,"['Indie', 'RPG', 'Strategy']",2015-12-10
405360.0,['Simulation'],2015-12-10
412010.0,"['Action', 'Adventure', 'Indie']",2015-12-10
325991.0,['Simulation'],2015-12-10
420970.0,"['Indie', 'Strategy']",1998-02-24
345350.0,['RPG'],2015-12-10
407600.0,['Action'],2015-12-10
419947.0,['Action'],2015-12-09
419946.0,['Action'],2015-12-09
419948.0,['Action'],2015-12-09
419944.0,['Action'],2015-12-09
419942.0,['Action'],2015-12-09
419945.0,['Action'],2015-12-09
419941.0,['Action'],2015-12-09
419940.0,['Action'],2015-12-09
419943.0,['Action'],2015-12-09
419939.0,['Action'],2015-12-09
419933.0,['Action'],2015-12-09
419935.0,['Action'],2015-12-09
419936.0,['Action'],2015-12-09
419931.0,['Action'],2015-12-09
419930.0,['Action'],2015-12-09
419479.0,['Action'],2015-12-09
419478.0,['Action'],2015-12-09
419477.0,['Action'],2015-12-09
419500.0,"['Action', 'Indie']",2015-12-09
422691.0,"['Action', 'Adventure', 'Indie', 'RPG']",2015-12-09
419090.0,"['Action', 'Indie']",2015-12-09
426220.0,"['Action', 'Indie']",2015-12-09
422690.0,"['Action', 'Adventure', 'Indie', 'RPG']",2015-12-09
416190.0,"['Indie', 'Simulation']",2009-03-27
425910.0,"['Indie', 'Simulation']",2015-12-09
425920.0,"['Indie', 'Simulation']",2015-12-09
425930.0,"['Indie', 'Simulation']",2015-12-09
425750.0,"['Indie', 'Simulation']",2015-12-09
425940.0,"['Indie', 'Simulation']",2015-12-09
426900.0,"['Adventure', 'Casual', 'Indie']",2015-12-09
422140.0,"['Simulation', 'Sports']",2015-12-09
396360.0,"['Indie', 'Sports', 'Strategy']",2015-12-09
397720.0,['Simulation'],2015-12-09
419966.0,['Action'],2015-12-09
422130.0,"['RPG', 'Simulation']",2015-12-09
413590.0,['Simulation'],2015-12-09
348240.0,"['Action', 'Casual', 'Indie']",2014-03-03
412990.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",2015-12-08
412410.0,"['Action', 'Indie', 'Strategy']",2015-12-08
354030.0,"['Action', 'Adventure', 'Indie']",2015-12-08
420650.0,"['Action', 'Indie', 'Massively Multiplayer']",2015-12-08
318680.0,"['Adventure', 'Indie']",2015-12-08
379563.0,['Simulation'],2015-12-08
417890.0,"['Action', 'Free to Play', 'Indie']",2015-12-08
360940.0,"['Action', 'Indie']",2015-12-08
343962.0,['Simulation'],2015-12-08
390402.0,"['Casual', 'Simulation']",2015-12-08
390403.0,"['Casual', 'Simulation']",2015-12-08
425680.0,,2015-12-08
390405.0,"['Casual', 'Simulation']",2015-12-08
413030.0,"['Action', 'Adventure', 'RPG']",2010-07-13
390404.0,"['Casual', 'Simulation']",2015-12-08
395200.0,"['Action', 'Adventure', 'Indie']",2015-12-08
412170.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",2015-12-08
425360.0,"['Indie', 'Strategy']",2015-12-08
337480.0,"['Action', 'Adventure']",2015-12-07
402640.0,"['Action', 'Adventure']",2015-12-07
412960.0,"['Action', 'Adventure']",2015-12-07
348210.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2015-12-08
402650.0,"['Action', 'Adventure']",2015-12-07
421950.0,"['Adventure', 'Indie']",2015-12-07
421940.0,"['Action', 'Casual', 'Indie']",2015-12-07
419210.0,"['Action', 'Indie']",2015-12-07
392600.0,['Indie'],2015-12-07
413330.0,"['Indie', 'RPG']",2015-12-07
421920.0,['Adventure'],2015-11-24
421771.0,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']",2015-12-07
421770.0,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy']",2015-12-07
424100.0,,2016-05-17
314000.0,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",2015-12-07
403680.0,"['Action', 'Indie', 'Racing']",2015-12-07
342280.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer']",2015-12-07
422530.0,,2015-12-04
381050.0,"['Action', 'Adventure', 'Indie']",2015-12-04
422210.0,"['Indie', 'RPG', 'Strategy', 'Early Access']",2015-12-04
424310.0,"['Indie', 'RPG', 'Early Access']",2015-12-04
242680.0,"['Action', 'Indie', 'RPG']",2015-12-05
422630.0,,2016-05-17
416770.0,"['Casual', 'Indie']",2015-12-07
408510.0,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",2015-12-07
310560.0,,2016-05-17
412670.0,"['Action', 'Indie']",2015-12-07
395230.0,['Action'],2015-12-07
394510.0,['Action'],2015-12-07
395232.0,['Action'],2015-12-07
395233.0,['Action'],2015-12-07
395234.0,['Action'],2015-12-07
395231.0,['Action'],2015-12-07
392430.0,"['Racing', 'Simulation', 'Sports']",2015-12-04
326020.0,['Simulation'],2015-12-04
326021.0,['Simulation'],2015-12-04
326029.0,['Simulation'],2015-12-04
326028.0,['Simulation'],2015-12-04
326026.0,['Simulation'],2015-12-04
325956.0,['Simulation'],2015-12-04
326031.0,['Simulation'],2015-12-04
415420.0,"['Action', 'Casual']",2015-12-04
423770.0,"['Adventure', 'Indie', 'RPG', 'Simulation']",2015-12-04
409160.0,"['Free to Play', 'Indie']",2015-12-04
387060.0,"['Action', 'Adventure', 'Indie']",2015-12-04
423320.0,"['Indie', 'RPG']",2015-12-04
423330.0,"['Indie', 'RPG']",2015-12-04
423120.0,"['Indie', 'RPG']",2015-12-04
423130.0,"['Indie', 'RPG']",2015-12-04
369310.0,"['Casual', 'Indie', 'Strategy']",2014-01-09
421780.0,"['Casual', 'Indie', 'Strategy']",2015-12-03
410850.0,"['Action', 'RPG']",2015-12-03
419070.0,"['Action', 'Indie']",2015-12-03
412970.0,"['Action', 'Casual', 'Indie']",2015-12-04
404040.0,"['RPG', 'Strategy']",1997-11-19
254920.0,['Strategy'],1994-11-30
397350.0,"['RPG', 'Strategy']",1996-10-31
254860.0,"['Simulation', 'Strategy']",2004-03-17
414660.0,"['Adventure', 'Casual']",2015-12-03
414110.0,['Indie'],2015-12-29
425170.0,['Indie'],2015-12-03
387240.0,"['Action', 'Indie', 'RPG', 'Strategy']",2015-12-03
396810.0,"['Indie', 'Massively Multiplayer', 'RPG']",2015-12-03
414130.0,,2016-05-17
422400.0,"['Action', 'RPG']",2015-12-03
423740.0,"['Action', 'RPG']",2015-12-03
424750.0,"['Casual', 'Indie']",2015-12-07
422250.0,"['Action', 'Adventure', 'Casual', 'Indie']",2015-12-02
413950.0,,2015-12-03
399834.0,"['Action', 'Indie', 'Strategy']",2015-12-02
256506.0,"['Action', 'Indie', 'Strategy']",2015-12-02
421260.0,['Strategy'],2015-12-02
389850.0,"['Adventure', 'RPG']",2015-12-02
425120.0,"['Casual', 'Free to Play', 'Indie']",2015-12-01
423010.0,,2015-12-02
366510.0,['RPG'],2015-12-02
414920.0,"['Action', 'Adventure', 'Indie']",2015-12-03
425270.0,"['Adventure', 'Indie', 'RPG']",2015-12-03
395860.0,"['Adventure', 'Casual', 'Indie']",2015-12-03
257310.0,"['Action', 'Adventure', 'Casual', 'Indie']",2015-12-04
416712.0,"['Indie', 'RPG', 'Strategy']",2015-12-03
416710.0,"['Indie', 'RPG', 'Strategy']",2015-12-03
416713.0,"['Indie', 'RPG', 'Strategy']",2015-12-03
416711.0,"['Indie', 'RPG', 'Strategy']",2015-12-03
359550.0,['Action'],2015-12-01
391960.0,"['Action', 'Adventure', 'Indie']",2015-12-03
408610.0,"['Action', 'Indie', 'Racing', 'Sports']",2015-12-01
379250.0,"['Massively Multiplayer', 'Simulation']",2015-12-01
369300.0,['Adventure'],2015-12-01
420770.0,"['Action', 'Adventure', 'Casual', 'Indie']",2015-12-01
413790.0,['Adventure'],2015-12-01
376210.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']",2015-12-01
371320.0,"['Adventure', 'Indie', 'RPG']",2015-12-02
404281.0,"['Casual', 'Simulation']",2015-12-02
423760.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2015-12-02
424070.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2015-12-02
304580.0,"['Casual', 'Simulation']",2015-12-02
397040.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2015-08-18
346370.0,"['Action', 'Indie']",2015-12-02
419951.0,"['Action', 'Casual', 'Indie']",2015-12-02
417110.0,"['Adventure', 'Indie']",2015-12-02
417980.0,"['Action', 'Indie']",2015-11-30
388291.0,"['Action', 'Adventure']",2015-12-01
388290.0,"['Action', 'Adventure']",2015-12-01
388294.0,"['Action', 'Adventure']",2015-12-01
388292.0,"['Action', 'Adventure']",2015-12-01
421880.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2015-12-01
388293.0,"['Action', 'Adventure']",2015-12-01
410470.0,"['Action', 'Indie']",2015-12-01
373380.0,"['Simulation', 'Strategy']",2015-12-01
373370.0,"['Simulation', 'Strategy']",2015-12-01
423600.0,"['Adventure', 'Casual', 'Simulation', 'Strategy']",2015-12-01
415680.0,"['Simulation', 'Strategy']",2015-12-01
421620.0,['Indie'],2015-12-01
422120.0,"['Action', 'Adventure', 'Indie', 'RPG']",2015-12-01
422160.0,"['Action', 'Adventure', 'Indie', 'RPG']",2015-12-01
363180.0,"['Casual', 'Indie', 'Strategy']",2015-12-01
393010.0,"['Adventure', 'Indie', 'Simulation']",2015-12-01
369460.0,"['Indie', 'Simulation', 'Early Access']",2015-12-01
419000.0,"['Action', 'Casual']",2015-11-26
332370.0,"['Adventure', 'Indie']",2015-08-16
384320.0,['Sports'],2015-11-27
401330.0,"['Action', 'Adventure', 'Casual', 'Indie']",2015-11-27
423370.0,['Simulation'],2015-11-25
411630.0,"['Action', 'Adventure', 'Indie']",2015-11-27
418890.0,"['Adventure', 'Indie', 'RPG']",2015-11-27
424120.0,"['Action', 'Adventure', 'Indie', 'Strategy']",2015-11-30
405980.0,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2015-11-30
370370.0,"['Indie', 'Simulation', 'Sports']",2015-11-30
423880.0,"['Casual', 'Free to Play', 'Indie']",2015-11-30
411740.0,"['Action', 'Adventure', 'Indie']",2015-11-30
420880.0,"['Adventure', 'Free to Play', 'Indie', 'Early Access']",2015-11-30
336520.0,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2015-11-24
404550.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",2015-11-24
390390.0,"['Casual', 'Simulation']",2015-11-24
390391.0,"['Casual', 'Simulation']",2015-11-24
390392.0,"['Casual', 'Simulation']",2015-11-24
390394.0,"['Casual', 'Simulation']",2015-11-24
390393.0,"['Casual', 'Simulation']",2015-11-24
390395.0,"['Casual', 'Simulation']",2015-11-24
420210.0,"['Action', 'Adventure', 'Indie', 'RPG']",2015-11-24
407200.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",2015-11-24
418580.0,['Indie'],2015-11-24
420920.0,"['Adventure', 'Casual', 'Indie', 'RPG']",2015-11-24
407210.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",2015-11-24
334782.0,"['Racing', 'Simulation', 'Sports']",2015-11-24
401630.0,"['Action', 'Adventure']",2015-11-24
401625.0,"['Action', 'Adventure']",2015-11-24
401632.0,"['Action', 'Adventure']",2015-11-24
401633.0,"['Action', 'Adventure']",2015-11-24
405031.0,"['Action', 'Adventure']",2015-11-24
324160.0,"['Adventure', 'Casual']",2015-11-23
401631.0,"['Action', 'Adventure']",2015-11-24
420740.0,"['Adventure', 'RPG']",2015-11-23
385310.0,"['Adventure', 'Indie']",2015-11-23
350210.0,"['Action', 'Indie', 'Strategy']",2015-11-23
412730.0,"['Adventure', 'Indie']",2015-11-23
342530.0,"['Action', 'Casual', 'Indie', 'Early Access']",2015-11-23
421830.0,"['Action', 'Indie', 'RPG']",2015-11-23
418910.0,"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2015-11-23
416310.0,"['Adventure', 'Casual', 'Strategy']",2013-08-21
384700.0,"['Action', 'Indie']",2015-11-24
365090.0,"['Action', 'Indie']",2015-11-24
388030.0,"['Indie', 'Massively Multiplayer', 'Strategy']",2015-11-20
403700.0,['Action'],2015-11-20
419060.0,"['Indie', 'Strategy']",2015-10-26
359060.0,"['Action', 'Indie', 'Racing']",2015-11-20
381191.0,"['Action', 'Indie', 'Racing']",2015-11-20
411050.0,['Indie'],2015-10-16
400130.0,['Indie'],2015-10-16
420000.0,['Simulation'],2015-01-30
421630.0,"['Indie', 'RPG']",2015-11-20
421640.0,"['Indie', 'RPG']",2015-11-20
410480.0,"['Indie', 'Strategy']",2015-11-20
386280.0,"['Action', 'Indie', 'RPG']",2015-11-20
400380.0,"['Indie', 'Simulation', 'Sports', 'Strategy']",2015-11-20
417860.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']",2015-11-20
334830.0,"['Action', 'Indie']",2015-11-20
410110.0,"['Action', 'Indie']",2015-11-20
417300.0,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2015-11-20
412250.0,"['Action', 'Indie', 'Simulation', 'Early Access']",2018-03-01
420950.0,"['Adventure', 'Indie', 'Simulation']",2015-11-20
413460.0,"['Simulation', 'Sports', 'Strategy']",2015-11-20
298220.0,"['Indie', 'Simulation']",2014-05-07
386130.0,"['Adventure', 'Casual', 'Indie', 'RPG']",2015-11-20
387930.0,['Indie'],2015-11-19
413940.0,,2015-11-19
382470.0,['RPG'],2015-10-19
418840.0,"['Adventure', 'Casual', 'Indie']",2015-11-19
413930.0,,2015-11-19
418440.0,"['Adventure', 'Casual', 'Indie']",2015-11-19
383240.0,"['Adventure', 'Casual', 'Indie']",2015-11-20
380210.0,"['Action', 'Indie']",2015-11-20
401290.0,"['Adventure', 'Indie', 'RPG']",2015-11-19
403830.0,['Adventure'],2015-11-20
378720.0,"['Indie', 'RPG', 'Strategy']",2015-11-20
338630.0,"['Casual', 'Indie', 'Simulation']",2010-03-19
307670.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",2015-11-18
418310.0,"['Casual', 'Indie', 'RPG']",2015-11-20
408150.0,"['Action', 'Indie']",2015-11-18
418040.0,"['Casual', 'Indie']",2015-11-18
408160.0,"['Action', 'Indie']",2015-11-18
397420.0,['Casual'],2015-11-18
396850.0,"['Adventure', 'Casual']",2015-11-18
420390.0,"['Free to Play', 'Massively Multiplayer', 'RPG']",2015-11-18
416320.0,"['Adventure', 'Casual', 'Strategy']",2015-09-30
407470.0,"['Action', 'Adventure']",2015-11-18
407472.0,"['Action', 'Adventure']",2015-11-18
407471.0,"['Action', 'Adventure']",2015-11-18
368500.0,"['Action', 'Adventure']",2015-11-18
407473.0,"['Action', 'Adventure']",2015-11-18
388540.0,"['Casual', 'Indie']",2015-11-19
325989.0,['Simulation'],2015-11-19
369390.0,"['Simulation', 'Strategy']",2015-11-19
400600.0,"['Action', 'Adventure', 'Indie', 'RPG']",2015-11-19
416160.0,"['Indie', 'RPG', 'Strategy', 'Early Access']",2015-11-19
329040.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2015-11-19
420250.0,"['Casual', 'Simulation']",2015-11-19
350270.0,"['Casual', 'Indie', 'Strategy']",2015-11-19
415950.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",2015-11-17
420410.0,"['Free to Play', 'Massively Multiplayer', 'RPG']",2015-11-17
415400.0,"['Casual', 'Indie']",2015-11-17
417420.0,"['Adventure', 'Indie']",2015-11-17
346730.0,"['Action', 'Casual', 'Indie']",2015-11-18
398100.0,"['Casual', 'Indie']",2015-11-18
419980.0,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2015-11-18
412940.0,"['Adventure', 'Free to Play', 'Simulation']",2015-11-18
379243.0,['Simulation'],2015-11-18
418000.0,"['Indie', 'Early Access']",2016-03-30
379242.0,['Simulation'],2015-11-18
394290.0,"['Action', 'Casual', 'Indie', 'Sports']",2015-11-18
394220.0,"['Action', 'Indie']",2015-11-18
411590.0,"['Adventure', 'Indie']",2015-11-16
419660.0,"['Action', 'Indie', 'Strategy']",2015-11-16
331720.0,"['Action', 'Indie', 'Strategy']",2015-11-16
316961.0,['Simulation'],2015-11-16
389160.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2015-11-16
420050.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2015-11-14
333300.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",2015-11-16
415870.0,"['Action', 'Indie']",2015-11-16
419290.0,"['Adventure', 'RPG']",2015-11-16
385511.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",2015-11-16
385510.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",2015-11-16
294000.0,"['Action', 'Indie']",2015-11-16
414780.0,"['Action', 'Indie']",2015-11-16
416390.0,"['Action', 'Indie', 'Early Access']",2015-11-16
420240.0,"['Indie', 'RPG']",2015-11-16
403351.0,['Action'],2015-11-16
338530.0,"['Action', 'Casual', 'Indie']",2015-07-01
267785.0,"['Indie', 'RPG', 'Strategy']",2015-11-17
267786.0,"['Indie', 'RPG', 'Strategy']",2015-11-17
386640.0,"['Free to Play', 'Massively Multiplayer', 'Strategy']",2015-11-17
410460.0,"['Free to Play', 'Massively Multiplayer', 'Strategy']",2015-11-17
408140.0,"['Action', 'Indie']",2015-11-13
404400.0,"['Casual', 'Indie', 'Sports']",2015-11-13
391180.0,"['Action', 'Adventure', 'Indie']",2015-11-13
409480.0,['Action'],2015-11-13
410550.0,['Simulation'],1989-01-01
376750.0,['Action'],1999-03-15
370710.0,"['Adventure', 'Casual', 'Indie', 'RPG']",2015-11-13
415980.0,"['Adventure', 'Indie']",2015-11-15
410890.0,['Adventure'],2015-11-13
403950.0,"['Indie', 'Strategy']",2015-11-16
391860.0,"['Indie', 'Simulation']",2015-11-13
410540.0,"['Action', 'Simulation']",1993-01-01
408000.0,['Indie'],2015-11-16
407070.0,['Indie'],2015-11-11
408100.0,"['Action', 'Adventure', 'Indie', 'Simulation']",2015-11-13
418600.0,,2015-11-11
418960.0,"['Action', 'Adventure', 'Casual', 'Indie']",2015-11-11
345680.0,['Simulation'],2015-11-12
338120.0,"['Casual', 'Indie']",2015-11-12
345681.0,['Simulation'],2015-11-12
417520.0,"['Adventure', 'Indie', 'RPG']",2015-11-12
325972.0,['Simulation'],2015-11-12
409100.0,['Indie'],2015-11-12
414210.0,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",2015-11-11
411470.0,"['Simulation', 'Strategy']",2015-11-12
390670.0,"['Free to Play', 'Massively Multiplayer', 'Simulation']",2015-11-12
395900.0,['Casual'],2015-11-12
404100.0,"['Action', 'Indie']",2015-11-12
365960.0,"['Racing', 'Simulation', 'Sports']",2013-03-28
400330.0,"['Racing', 'Simulation', 'Sports']",2013-03-28
414500.0,"['Action', 'Adventure', 'Casual', 'Indie']",2015-11-12
376980.0,"['Action', 'Indie', 'Strategy']",2015-11-12
370650.0,"['Action', 'Indie', 'Strategy']",2015-11-12
377860.0,['Action'],2015-11-12
418080.0,"['Action', 'Adventure', 'Indie']",2015-11-10
389650.0,"['Action', 'Adventure', 'Indie']",2015-11-10
353420.0,,2015-11-10
353390.0,,2015-11-10
412380.0,['Action'],1994-04-01
382850.0,"['Action', 'Free to Play', 'Massively Multiplayer']",2015-11-10
326017.0,['Simulation'],2015-11-11
324680.0,['Strategy'],2003-01-07
409510.0,"['Action', 'Free to Play']",2015-11-05
411100.0,"['Action', 'Indie']",2015-11-10
326018.0,['Simulation'],2015-11-11
410750.0,['Strategy'],2015-11-11
406570.0,['Strategy'],2015-11-11
370730.0,['Strategy'],2015-11-11
418070.0,"['Casual', 'Indie']",2015-11-09
416290.0,"['Action', 'Indie']",2015-11-09
416130.0,"['Action', 'Adventure', 'Indie', 'Simulation']",2015-10-31
413470.0,['Adventure'],2015-11-09
418090.0,,2015-11-09
377160.0,['RPG'],2015-11-09
379559.0,['Simulation'],2015-11-09
353370.0,,2015-11-10
404150.0,"['Casual', 'Indie', 'RPG', 'Simulation']",2015-11-10
401450.0,"['Free to Play', 'Strategy']",2015-11-10
415760.0,,2016-05-17
386290.0,,2016-05-17
382467.0,['RPG'],2015-11-10
408010.0,['Indie'],2015-11-16
372310.0,"['Adventure', 'Indie']",2015-11-06
403180.0,"['Adventure', 'Casual', 'Indie']",2015-11-06
374830.0,"['Indie', 'Strategy']",2015-11-06
416080.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",2015-11-06
387690.0,,2015-03-17
387680.0,,2015-03-03
270230.0,"['Adventure', 'Casual', 'Indie']",2015-11-06
409180.0,"['Indie', 'RPG', 'Strategy']",2015-11-06
340700.0,"['Casual', 'Indie']",2015-11-09
346261.0,"['Casual', 'Indie']",2015-11-09
346260.0,"['Casual', 'Indie']",2015-11-09
398980.0,['Indie'],2015-11-09
399010.0,,2015-11-09
399021.0,['Indie'],2015-11-09
397960.0,"['Adventure', 'Casual']",2014-02-18
410340.0,"['Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",2015-11-09
374420.0,"['Action', 'Adventure', 'Indie']",2015-11-09
355020.0,"['Action', 'Adventure', 'Casual', 'Strategy']",2015-11-06
385360.0,"['Indie', 'Strategy']",2015-11-06
411420.0,"['Action', 'RPG', 'Simulation']",2015-11-06
388472.0,"['Indie', 'Simulation']",2015-11-09
287980.0,"['Indie', 'Simulation', 'Strategy']",2015-11-06
416640.0,"['Indie', 'RPG']",2015-11-06
416650.0,"['Indie', 'RPG']",2015-11-06
409380.0,"['Casual', 'Simulation']",2015-11-06
399020.0,['Indie'],2015-11-09
416170.0,"['Action', 'Adventure']",2015-11-06
349231.0,"['Simulation', 'Strategy']",2015-11-06
414750.0,,2015-11-06
409254.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-05
409251.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-05
325979.0,['Simulation'],2015-11-05
405520.0,['Strategy'],2015-11-05
374990.0,['Action'],2015-11-05
290530.0,"['Action', 'Indie']",2015-11-05
414260.0,"['Simulation', 'Strategy']",2015-11-05
416350.0,"['Indie', 'Racing', 'Sports']",2015-11-05
416750.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",2015-11-05
417160.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",2015-11-05
409252.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-05
398530.0,"['Casual', 'Indie']",2015-11-05
409256.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-05
401170.0,"['Action', 'Indie', 'RPG', 'Strategy']",2015-11-05
410030.0,"['Action', 'Indie', 'RPG', 'Strategy']",2015-11-05
288260.0,"['Action', 'Casual', 'Indie', 'Strategy']",2015-11-05
417230.0,"['Adventure', 'Indie', 'Simulation', 'Strategy']",2015-11-05
399890.0,"['Adventure', 'Casual']",2015-11-05
355950.0,['Strategy'],2015-11-05
408930.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-05
388410.0,"['Action', 'Adventure', 'RPG']",2015-11-05
417380.0,"['Action', 'Adventure', 'RPG']",2015-11-05
316370.0,"['Action', 'Indie', 'RPG']",2015-11-05
389470.0,['Adventure'],1993-01-01
375600.0,"['Action', 'Indie']",2015-06-02
359620.0,['Adventure'],1995-01-01
405650.0,"['Action', 'Indie']",2015-11-05
416340.0,"['Adventure', 'Casual', 'Simulation', 'Strategy']",2015-11-05
409650.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-05
409253.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-05
409651.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-05
409241.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-05
409250.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-05
409255.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-05
408730.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",2015-11-03
382468.0,['RPG'],2015-11-03
387020.0,"['Action', 'Free to Play', 'Indie']",2015-11-03
390382.0,"['Casual', 'Simulation']",2015-11-03
390379.0,"['Casual', 'Simulation']",2015-11-03
382210.0,"['Sports', 'Strategy']",2015-11-03
390381.0,"['Casual', 'Simulation']",2015-11-03
382910.0,"['Sports', 'Strategy']",2015-11-03
390380.0,"['Casual', 'Simulation']",2015-11-03
390383.0,"['Casual', 'Simulation']",2015-11-03
399660.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",2015-11-03
413052.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",2015-11-03
